Province,fsa,Gender,Age,Language,population
Quebec ,G4A,Female,18 to 24,English,0
Quebec ,G5J,Female,18 to 24,English,0
Quebec ,G5T,Female,18 to 24,English,0
Quebec ,G6R,Female,18 to 24,English,0
Quebec ,G6S,Female,18 to 24,English,0
Quebec ,G7K,Female,18 to 24,English,0
Quebec ,G7P,Female,18 to 24,English,0
Quebec ,G7Y,Female,18 to 24,English,0
Quebec ,G8C,Female,18 to 24,English,0
Quebec ,G8E,Female,18 to 24,English,0
Quebec ,G8G,Female,18 to 24,English,0
Quebec ,G8J,Female,18 to 24,English,0
Quebec ,G8M,Female,18 to 24,English,0
Quebec ,G8N,Female,18 to 24,English,0
Quebec ,G9C,Female,18 to 24,English,0
Alberta,T0V,Female,18 to 24,English,0
Quebec ,G7T,Female,35 to 39,English,1
Quebec ,J9Z,Female,40 to 44,English,1
Quebec ,G2J,Female,35 to 39,English,1
Quebec ,G2J,Female,50 to 54,English,1
Quebec ,G3E,Female,80 to 84,English,1
Quebec ,G5C,Female,30 to 34,English,1
Quebec ,J9V,Female,70 to 74,English,1
Quebec ,G5X,Female,35 to 39,English,1
Quebec ,G9H,Female,70 to 74,English,1
Quebec ,H4T,Female,50 to 54,English,1
New Brunswick ,E8M,Female,70 to 74,English,1
Quebec ,G5V,Female,70 to 74,English,1
Manitoba,R3H,Female,35 to 39,English,1
Quebec ,G0P,Female,25 to 29,English,1
Quebec ,G0T,Female,35 to 39,English,1
Quebec ,G0T,Female,40 to 44,English,1
Quebec ,G6C,Female,55 to 59,English,1
Quebec ,J9V,Female,85 plus,English,1
Quebec ,G5A,Female,80 to 84,English,1
Quebec ,G6Y,Female,70 to 74,English,1
Quebec ,G8A,Female,35 to 39,English,1
Quebec ,G0Z,Female,40 to 44,English,1
Quebec ,G4W,Female,30 to 34,English,1
Quebec ,G5C,Female,35 to 39,English,1
Quebec ,G5C,Female,45 to 49,English,1
Quebec ,G9C,Female,35 to 39,English,1
Quebec ,G9C,Female,50 to 54,English,1
Quebec ,J5X,Female,70 to 74,English,1
Quebec ,G5B,Female,75 to 79,English,1
Quebec ,G6L,Female,75 to 79,English,1
Quebec ,G3C,Female,80 to 84,English,1
Quebec ,G4S,Female,80 to 84,English,1
Quebec ,G4W,Female,60 to 64,English,1
Quebec ,G6T,Female,75 to 79,English,1
Quebec ,G0K,Female,45 to 49,English,1
Quebec ,G0Z,Female,70 to 74,English,1
Quebec ,G5C,Female,80 to 84,English,1
Quebec ,G5X,Female,60 to 64,English,1
Quebec ,G8B,Female,85 plus,English,1
New Brunswick ,E8A,Female,75 to 79,English,1
Quebec ,G0H,Female,55 to 59,English,1
Quebec ,G5H,Female,45 to 49,English,1
Quebec ,J9L,Female,30 to 34,English,1
Ontario,K1A,Female,85 plus,English,1
Quebec ,G8V,Female,60 to 64,English,1
Quebec ,G3Z,Female,25 to 29,English,1
Saskatchewan,S7P,Female,80 to 84,English,1
Quebec ,G0K,Female,30 to 34,English,1
Quebec ,G0P,Female,35 to 39,English,1
Quebec ,G4S,Female,85 plus,English,1
Quebec ,G5H,Female,70 to 74,English,1
Quebec ,G6E,Female,80 to 84,English,1
Quebec ,H4T,Female,45 to 49,English,1
Quebec ,J5X,Female,80 to 84,English,1
Quebec ,J9V,Female,45 to 49,English,1
Quebec ,G9C,Female,55 to 59,English,1
Quebec ,G4Z,Female,85 plus,English,1
Quebec ,G0Y,Female,80 to 84,English,1
Quebec ,G5Z,Female,30 to 34,English,1
Quebec ,G7Z,Female,50 to 54,English,1
Quebec ,G8K,Female,55 to 59,English,1
Saskatchewan,S7P,Female,85 plus,English,1
Quebec ,G3H,Female,80 to 84,English,1
Quebec ,G5X,Female,65 to 69,English,1
Quebec ,G9C,Female,30 to 34,English,1
Ontario,M5W,Female,45 to 49,English,1
New Brunswick ,E8A,Female,40 to 44,English,1
New Brunswick ,E8A,Female,80 to 84,English,1
Quebec ,G0H,Female,30 to 34,English,1
Quebec ,G4V,Female,70 to 74,English,1
Quebec ,G9R,Female,40 to 44,English,1
Quebec ,J2A,Female,75 to 79,English,1
Quebec ,J2E,Female,40 to 44,English,1
Quebec ,G0V,Female,50 to 54,English,1
Quebec ,G4W,Female,45 to 49,English,1
Quebec ,G7T,Female,45 to 49,English,1
Quebec ,G8V,Female,40 to 44,English,1
Quebec ,G3K,Female,80 to 84,English,1
Quebec ,J9Z,Female,60 to 64,English,1
Quebec ,G0Z,Female,45 to 49,English,1
Quebec ,G7G,Female,85 plus,English,1
Quebec ,G8L,Female,55 to 59,English,1
Quebec ,H5B,Female,25 to 29,English,1
Quebec ,J2R,Female,70 to 74,English,1
Saskatchewan,S6W,Female,80 to 84,English,1
New Brunswick ,E2R,Female,40 to 44,English,1
Quebec ,G5V,Female,50 to 54,English,1
Quebec ,H4T,Female,60 to 64,English,1
Quebec ,J2E,Female,65 to 69,English,1
Alberta,T5V,Female,55 to 59,English,1
Quebec ,G4V,Female,30 to 34,English,1
Quebec ,G8K,Female,70 to 74,English,1
Quebec ,J2E,Female,45 to 49,English,1
New Brunswick ,E2R,Female,50 to 54,English,1
Quebec ,G5N,Female,45 to 49,English,1
Quebec ,G6A,Female,40 to 44,English,1
Quebec ,G6E,Female,50 to 54,English,1
Quebec ,J5X,Female,85 plus,English,1
Quebec ,G6L,Female,30 to 34,English,1
Quebec ,G7G,Female,40 to 44,English,1
Quebec ,G8A,Female,25 to 29,English,1
Quebec ,G8V,Female,25 to 29,English,1
Manitoba,R3H,Female,65 to 69,English,1
New Brunswick ,E8S,Female,80 to 84,English,1
Quebec ,G2N,Female,75 to 79,English,1
Quebec ,G5N,Female,50 to 54,English,1
Quebec ,G4V,Female,50 to 54,English,1
Quebec ,G5Z,Female,70 to 74,English,1
New Brunswick ,E2R,Female,35 to 39,English,1
Quebec ,G6A,Female,35 to 39,English,1
Quebec ,G7G,Female,35 to 39,English,1
Quebec ,J2R,Female,50 to 54,English,1
Quebec ,J7H,Female,85 plus,English,1
Quebec ,J9V,Female,50 to 54,English,1
Quebec ,G3G,Female,80 to 84,English,1
Quebec ,G6J,Female,85 plus,English,1
Quebec ,J5V,Female,25 to 29,English,1
Quebec ,G0P,Female,80 to 84,English,1
Quebec ,G5H,Female,35 to 39,English,1
Quebec ,G5N,Female,65 to 69,English,1
Quebec ,G3B,Female,80 to 84,English,1
Quebec ,G6H,Female,80 to 84,English,1
Quebec ,G8V,Female,30 to 34,English,1
Quebec ,J2R,Female,65 to 69,English,1
Alberta,T0V,Female,40 to 44,English,1
Quebec ,G5Z,Female,45 to 49,English,1
Quebec ,G5V,Female,85 plus,English,1
Quebec ,G6A,Female,65 to 69,English,1
Quebec ,G4W,Female,75 to 79,English,1
Quebec ,G6A,Female,70 to 74,English,1
Quebec ,G8A,Female,65 to 69,English,1
Quebec ,G8L,Female,30 to 34,English,1
Quebec ,G8W,Female,80 to 84,English,1
Quebec ,G9C,Female,60 to 64,English,1
Quebec ,J2E,Female,60 to 64,English,1
Quebec ,J5X,Female,65 to 69,English,1
Quebec ,G9R,Female,30 to 34,English,1
Quebec ,G2J,Female,45 to 49,English,1
Quebec ,G3Z,Female,65 to 69,English,1
Quebec ,G5N,Female,60 to 64,English,1
Ontario,L5T,Female,80 to 84,English,1
Alberta,T3S,Female,75 to 79,English,1
Quebec ,G5N,Female,35 to 39,English,1
Quebec ,G6K,Female,30 to 34,English,1
Ontario,L5T,Female,75 to 79,English,1
Quebec ,G5Z,Female,50 to 54,English,1
Quebec ,G6C,Female,30 to 34,English,1
Quebec ,G6J,Female,75 to 79,English,1
Quebec ,G5V,Female,45 to 49,English,1
Quebec ,G0H,Female,50 to 54,English,1
Quebec ,G5N,Female,25 to 29,English,1
Quebec ,G5X,Female,40 to 44,English,1
Quebec ,G4W,Female,40 to 44,English,1
Quebec ,J2R,Female,35 to 39,English,1
Quebec ,J9Z,Female,80 to 84,English,1
Quebec ,G3L,Female,85 plus,English,1
Quebec ,G5Z,Female,40 to 44,English,1
Quebec ,G6C,Female,70 to 74,English,1
Quebec ,G9R,Female,55 to 59,English,1
Quebec ,J9L,Female,35 to 39,English,1
Quebec ,G0Y,Female,85 plus,English,1
Quebec ,G5X,Female,55 to 59,English,1
Quebec ,G4Z,Female,80 to 84,English,1
Quebec ,J1Z,Female,50 to 54,English,1
Quebec ,J9V,Female,35 to 39,English,1
Quebec ,G0E,Female,55 to 59,English,1
Quebec ,G3S,Female,80 to 84,English,1
Quebec ,G6C,Female,65 to 69,English,1
New Brunswick ,E8A,Female,25 to 29,English,1
Quebec ,G2J,Female,40 to 44,English,1
Quebec ,G3Z,Female,35 to 39,English,1
Quebec ,J1R,Female,80 to 84,English,1
Quebec ,J9V,Female,80 to 84,English,1
New Brunswick ,E8S,Female,85 plus,English,1
Quebec ,G2M,Female,45 to 49,English,1
Quebec ,G5M,Female,75 to 79,English,1
Quebec ,G8B,Female,45 to 49,English,1
Quebec ,H4Y,Female,45 to 49,English,1
Quebec ,J9Y,Female,85 plus,English,1
Quebec ,G0E,Female,45 to 49,English,1
Quebec ,G5A,Female,30 to 34,English,1
Quebec ,G7N,Female,80 to 84,English,1
Quebec ,J2E,Female,70 to 74,English,1
Quebec ,G2G,Female,85 plus,English,1
Quebec ,G8J,Female,60 to 64,English,1
Quebec ,G0Z,Female,50 to 54,English,1
Quebec ,G5M,Female,85 plus,English,1
Quebec ,J9L,Female,75 to 79,English,1
Quebec ,G3N,Female,85 plus,English,1
Quebec ,G5H,Female,55 to 59,English,1
Quebec ,G7G,Female,25 to 29,English,1
Quebec ,G8B,Female,25 to 29,English,1
Quebec ,J1Z,Female,65 to 69,English,1
Quebec ,J9V,Female,55 to 59,English,1
Ontario,M5W,Female,80 to 84,English,1
Quebec ,G0E,Female,70 to 74,English,1
Quebec ,G2J,Female,55 to 59,English,1
Quebec ,G8V,Female,45 to 49,English,1
Alberta,T0V,Female,85 plus,English,1
New Brunswick ,E2R,Female,25 to 29,English,1
Quebec ,G0V,Female,75 to 79,English,1
Quebec ,G5X,Female,50 to 54,English,1
Quebec ,G6J,Female,80 to 84,English,1
Quebec ,G7G,Female,75 to 79,English,1
Quebec ,G8A,Female,50 to 54,English,1
Quebec ,G8H,Female,55 to 59,English,1
Quebec ,G2L,Female,80 to 84,English,1
Quebec ,G5A,Female,35 to 39,English,1
Quebec ,G8K,Female,45 to 49,English,1
Quebec ,J5V,Female,40 to 44,English,1
Quebec ,J9V,Female,65 to 69,English,1
Quebec ,G5N,Female,40 to 44,English,1
Quebec ,G6X,Female,80 to 84,English,1
Quebec ,J5V,Female,70 to 74,English,1
Quebec ,G0V,Female,80 to 84,English,1
Quebec ,G5Z,Female,60 to 64,English,1
Quebec ,G6L,Female,50 to 54,English,1
Quebec ,G8B,Female,35 to 39,English,1
Quebec ,G8L,Female,65 to 69,English,1
Quebec ,J1C,Female,75 to 79,English,1
Ontario,P0Y,Female,25 to 29,English,1
Quebec ,G0Z,Female,30 to 34,English,1
Quebec ,G5H,Female,65 to 69,English,1
Quebec ,G8A,Female,30 to 34,English,1
Quebec ,G8K,Female,35 to 39,English,1
Quebec ,G6Z,Female,80 to 84,English,1
Quebec ,G9R,Female,65 to 69,English,1
Quebec ,J2R,Female,30 to 34,English,1
Quebec ,G0V,Female,45 to 49,English,1
Quebec ,G7G,Female,50 to 54,English,1
Quebec ,G8A,Female,70 to 74,English,1
Quebec ,J3T,Female,85 plus,English,1
Quebec ,G1B,Female,75 to 79,English,1
Quebec ,G5M,Female,80 to 84,English,1
Quebec ,J9Z,Female,65 to 69,English,1
Quebec ,G0H,Female,40 to 44,English,1
Quebec ,G0K,Female,35 to 39,English,1
Ontario,L4V,Female,30 to 34,English,1
Quebec ,G6H,Female,50 to 54,English,1
Quebec ,J9Z,Female,35 to 39,English,1
Alberta,T9J,Female,85 plus,English,1
New Brunswick ,E8A,Female,50 to 54,English,1
New Brunswick ,E8M,Female,45 to 49,English,1
Quebec ,G2J,Female,30 to 34,English,1
Quebec ,G2K,Female,85 plus,English,1
Quebec ,G3N,Female,80 to 84,English,1
Quebec ,G6E,Female,70 to 74,English,1
Quebec ,G8K,Female,65 to 69,English,1
Quebec ,H4T,Female,25 to 29,English,1
Quebec ,H4Z,Female,65 to 69,English,1
Quebec ,G7Z,Female,70 to 74,English,1
Quebec ,J1Z,Female,70 to 74,English,1
Quebec ,J3T,Female,65 to 69,English,1
Quebec ,J9L,Female,80 to 84,English,1
Quebec ,G0P,Female,85 plus,English,1
Quebec ,G3L,Female,75 to 79,English,1
Quebec ,G5X,Female,30 to 34,English,1
Quebec ,G6C,Female,60 to 64,English,1
Quebec ,J2R,Female,60 to 64,English,1
Quebec ,G2J,Female,65 to 69,English,1
Quebec ,G7J,Female,85 plus,English,1
Quebec ,H4Z,Female,75 to 79,English,1
Quebec ,J1Z,Female,35 to 39,English,1
Quebec ,J2R,Female,25 to 29,English,1
Quebec ,J9L,Female,45 to 49,English,1
Quebec ,J2Y,Female,80 to 84,English,1
Quebec ,G0T,Female,45 to 49,English,1
Quebec ,G6E,Female,85 plus,English,1
Quebec ,J2E,Female,35 to 39,English,1
Quebec ,G8P,Female,80 to 84,English,1
Quebec ,G0P,Female,75 to 79,English,1
Quebec ,G6A,Female,55 to 59,English,1
Quebec ,H4Y,Female,40 to 44,English,1
Quebec ,G0H,Female,70 to 74,English,1
Quebec ,G0K,Female,40 to 44,English,1
Quebec ,G6L,Female,35 to 39,English,1
Quebec ,G3C,Female,85 plus,English,1
Quebec ,G5C,Female,25 to 29,English,1
Quebec ,J9V,Female,40 to 44,English,1
Quebec ,G3G,Female,75 to 79,English,1
Quebec ,G3Z,Female,45 to 49,English,1
Quebec ,G6K,Female,70 to 74,English,1
Ontario,L4V,Female,45 to 49,English,1
Quebec ,G8L,Female,45 to 49,English,1
Quebec ,H4T,Female,80 to 84,English,1
Quebec ,G3Z,Female,85 plus,English,1
Quebec ,H4T,Female,75 to 79,English,1
Quebec ,G4W,Female,50 to 54,English,1
Quebec ,J5T,Female,80 to 84,English,1
Quebec ,G3Z,Female,70 to 74,English,1
Quebec ,J9Z,Female,85 plus,English,1
Quebec ,G5V,Female,25 to 29,English,1
Quebec ,G8L,Female,70 to 74,English,1
New Brunswick ,E8A,Female,70 to 74,English,1
Quebec ,G6L,Female,70 to 74,English,1
Quebec ,G6L,Female,80 to 84,English,1
Quebec ,G8K,Female,75 to 79,English,1
Quebec ,G9B,Female,85 plus,English,1
New Brunswick ,E8R,Female,85 plus,English,1
Quebec ,G6C,Female,50 to 54,English,1
Quebec ,J3T,Female,50 to 54,English,1
Quebec ,G0K,Female,55 to 59,English,1
Quebec ,G5B,Female,80 to 84,English,1
Quebec ,G9H,Female,85 plus,English,1
Quebec ,J9L,Female,85 plus,English,1
Ontario,P0Y,Female,65 to 69,English,1
Quebec ,G2J,Female,25 to 29,English,1
Quebec ,G5A,Female,75 to 79,English,1
Quebec ,G6Z,Female,85 plus,English,1
Quebec ,G9R,Female,50 to 54,English,1
Quebec ,G2J,Female,80 to 84,English,1
Quebec ,G5N,Female,70 to 74,English,1
Quebec ,G6A,Female,30 to 34,English,1
Quebec ,J9Z,Female,45 to 49,English,1
Quebec ,G2M,Female,50 to 54,English,1
Quebec ,G8A,Female,85 plus,English,1
Quebec ,H7B,Female,80 to 84,English,1
Quebec ,J9V,Female,75 to 79,English,1
Quebec ,J0G,Female,85 plus,English,1
Quebec ,J5J,Female,80 to 84,English,1
Quebec ,G0V,Female,35 to 39,English,1
Quebec ,G7G,Female,45 to 49,English,1
Quebec ,J2R,Female,75 to 79,English,1
Quebec ,J3T,Female,35 to 39,English,1
Quebec ,G4W,Female,65 to 69,English,1
Quebec ,G2J,Female,70 to 74,English,1
Quebec ,G4W,Female,80 to 84,English,1
Quebec ,G6E,Female,75 to 79,English,1
Quebec ,G9R,Female,35 to 39,English,1
Quebec ,H3B,Female,80 to 84,English,1
Manitoba,R3H,Female,45 to 49,English,1
Alberta,T0V,Female,60 to 64,English,1
New Brunswick ,E8R,Female,25 to 29,English,1
Quebec ,G5H,Female,50 to 54,English,1
Quebec ,G6K,Female,25 to 29,English,1
Quebec ,H4T,Female,35 to 39,English,1
Quebec ,G5V,Female,40 to 44,English,1
Quebec ,H4T,Female,55 to 59,English,1
Quebec ,J1Z,Female,25 to 29,English,1
Quebec ,G5V,Female,65 to 69,English,1
Quebec ,J2R,Female,55 to 59,English,1
Quebec ,J9V,Female,30 to 34,English,1
Quebec ,G3Z,Female,30 to 34,English,1
New Brunswick ,E8A,Female,30 to 34,English,1
New Brunswick ,E8M,Female,50 to 54,English,1
Quebec ,G0P,Female,50 to 54,English,1
Quebec ,G0Z,Female,25 to 29,English,1
Quebec ,G4W,Female,85 plus,English,1
Quebec ,G8B,Female,30 to 34,English,1
Quebec ,G8J,Female,55 to 59,English,1
Quebec ,G0K,Female,65 to 69,English,1
Quebec ,G0T,Female,75 to 79,English,1
Quebec ,G2M,Female,70 to 74,English,1
Quebec ,G8L,Female,25 to 29,English,1
Quebec ,H4T,Female,40 to 44,English,1
Quebec ,J3T,Female,70 to 74,English,1
Quebec ,G0H,Female,75 to 79,English,1
Quebec ,G2M,Female,60 to 64,English,1
Quebec ,G5Z,Female,75 to 79,English,1
Quebec ,J1Z,Female,30 to 34,English,1
Quebec ,J3T,Female,25 to 29,English,1
New Brunswick ,E2R,Female,30 to 34,English,1
New Brunswick ,E8A,Female,45 to 49,English,1
New Brunswick ,E8M,Female,75 to 79,English,1
Quebec ,G8K,Female,40 to 44,English,1
New Brunswick ,E2R,Female,55 to 59,English,1
Quebec ,J0G,Female,80 to 84,English,1
Quebec ,G2L,Female,85 plus,English,1
Quebec ,G5N,Female,55 to 59,English,1
Quebec ,G8L,Female,85 plus,English,1
Quebec ,H5B,Female,50 to 54,English,1
Quebec ,G6H,Female,85 plus,English,1
Quebec ,J3T,Female,75 to 79,English,1
Quebec ,J9L,Female,50 to 54,English,1
Ontario,K1P,Female,80 to 84,English,1
Alberta,T0V,Female,35 to 39,English,1
Quebec ,G2M,Female,65 to 69,English,1
Quebec ,J2E,Female,55 to 59,English,1
Quebec ,G3M,Female,80 to 84,English,1
Quebec ,H4Y,Female,55 to 59,English,1
Quebec ,J5V,Female,85 plus,English,1
Quebec ,G5H,Female,85 plus,English,1
Quebec ,G8V,Female,65 to 69,English,1
Quebec ,J9Z,Female,55 to 59,English,1
Quebec ,G0E,Female,75 to 79,English,1
Quebec ,G5H,Female,30 to 34,English,1
Quebec ,H4Y,Female,50 to 54,English,1
Quebec ,H4Y,Female,60 to 64,English,1
Quebec ,J2Y,Female,75 to 79,English,1
Quebec ,G7Z,Female,65 to 69,English,1
Quebec ,H4Y,Female,70 to 74,English,1
Quebec ,G2N,Female,85 plus,English,1
Quebec ,G5H,Female,80 to 84,English,1
Quebec ,G6Y,Female,75 to 79,English,1
Quebec ,H4Y,Female,85 plus,English,1
Quebec ,G5V,Female,55 to 59,English,1
Quebec ,G0E,Female,50 to 54,English,1
Quebec ,G2G,Female,80 to 84,English,1
Quebec ,G4V,Female,60 to 64,English,1
Quebec ,G9H,Female,25 to 29,English,1
Quebec ,J5V,Female,30 to 34,English,1
Quebec ,G0V,Female,70 to 74,English,1
Quebec ,G6L,Female,40 to 44,English,1
Quebec ,G7N,Female,75 to 79,English,1
Quebec ,G8L,Female,40 to 44,English,1
Quebec ,J5X,Female,75 to 79,English,1
New Brunswick ,E8B,Female,80 to 84,English,1
Quebec ,G3J,Female,80 to 84,English,1
Quebec ,G5A,Female,45 to 49,English,1
Quebec ,G6H,Female,35 to 39,English,1
Quebec ,J1C,Female,85 plus,English,1
Quebec ,G5H,Female,75 to 79,English,1
Quebec ,G5Z,Female,25 to 29,English,1
Quebec ,G6B,Female,35 to 39,English,1
Quebec ,J5J,Female,85 plus,English,1
Quebec ,G0V,Female,25 to 29,English,1
Quebec ,G6B,Female,80 to 84,English,1
Quebec ,G6Z,Female,75 to 79,English,1
Quebec ,J2R,Female,40 to 44,English,1
Quebec ,G3Z,Female,50 to 54,English,1
Quebec ,G4W,Female,55 to 59,English,1
Quebec ,G0E,Female,85 plus,English,1
Quebec ,G6B,Female,30 to 34,English,1
Quebec ,G8A,Female,75 to 79,English,1
Quebec ,G8B,Female,75 to 79,English,1
Quebec ,G9H,Female,80 to 84,English,1
Quebec ,G7G,Female,70 to 74,English,1
Ontario,P0Y,Female,85 plus,English,1
Quebec ,G8K,Female,60 to 64,English,1
Ontario,P0Y,Female,55 to 59,English,1
New Brunswick ,E8M,Female,30 to 34,English,1
Quebec ,G5X,Female,45 to 49,English,1
Quebec ,G6B,Female,75 to 79,English,1
Quebec ,G3Z,Female,60 to 64,English,1
Quebec ,G0P,Female,40 to 44,English,1
Quebec ,J1Z,Female,55 to 59,English,1
Quebec ,J2R,Female,45 to 49,English,1
Ontario,M5W,Female,65 to 69,English,1
Quebec ,G2M,Female,55 to 59,English,1
Quebec ,G6E,Female,25 to 29,English,1
Quebec ,G8A,Female,40 to 44,English,1
Quebec ,G3B,Female,75 to 79,English,1
Quebec ,G6L,Female,25 to 29,English,1
Quebec ,G5C,Female,70 to 74,English,1
Quebec ,H4T,Female,65 to 69,English,1
Quebec ,G9R,Female,75 to 79,English,1
Quebec ,J1C,Female,80 to 84,English,1
Quebec ,G4W,Female,25 to 29,English,1
Quebec ,G9R,Female,70 to 74,English,1
Quebec ,G0H,Female,35 to 39,English,1
Quebec ,G1B,Female,70 to 74,English,1
Quebec ,G5C,Female,65 to 69,English,1
Quebec ,G0K,Female,25 to 29,English,1
Quebec ,J3T,Female,40 to 44,English,1
Quebec ,G0H,Female,60 to 64,English,1
Quebec ,G0T,Female,85 plus,English,1
Quebec ,G4V,Female,35 to 39,English,1
Quebec ,G8V,Female,70 to 74,English,1
Quebec ,G2M,Female,40 to 44,English,1
Quebec ,J5L,Female,85 plus,English,1
Quebec ,J5V,Female,50 to 54,English,1
Quebec ,G8H,Female,60 to 64,English,1
Quebec ,J3T,Female,80 to 84,English,1
Quebec ,G0E,Female,35 to 39,English,1
Quebec ,G6H,Female,45 to 49,English,1
Quebec ,G9H,Female,45 to 49,English,1
Quebec ,G7T,Female,55 to 59,English,1
Quebec ,G8B,Female,50 to 54,English,1
Quebec ,J5T,Female,85 plus,English,1
Quebec ,J5V,Female,80 to 84,English,1
Quebec ,G0V,Female,30 to 34,English,1
Quebec ,G6C,Female,35 to 39,English,1
Quebec ,G6K,Female,75 to 79,English,1
Quebec ,G7P,Female,60 to 64,English,1
Quebec ,G7T,Female,40 to 44,English,1
Quebec ,J9Z,Female,30 to 34,English,1
Quebec ,G2N,Female,80 to 84,English,1
New Brunswick ,E8M,Female,25 to 29,English,1
Quebec ,G0K,Female,70 to 74,English,1
Quebec ,G6H,Female,30 to 34,English,1
Quebec ,G8L,Female,80 to 84,English,1
Quebec ,G9B,Female,80 to 84,English,1
Quebec ,J5V,Female,45 to 49,English,1
Quebec ,G0P,Female,30 to 34,English,1
Quebec ,G5C,Female,75 to 79,English,1
Quebec ,G5X,Female,70 to 74,English,1
Quebec ,G7Z,Female,60 to 64,English,1
Quebec ,G8A,Female,45 to 49,English,1
Quebec ,G8L,Female,75 to 79,English,1
Quebec ,J9Z,Female,50 to 54,English,1
Quebec ,G7T,Female,30 to 34,English,1
Quebec ,J9Z,Female,75 to 79,English,1
Quebec ,G0T,Female,30 to 34,English,1
Quebec ,H4S,Female,75 to 79,English,1
Quebec ,J3T,Female,45 to 49,English,1
New Brunswick ,E8A,Female,85 plus,English,1
Quebec ,G5C,Female,40 to 44,English,1
Quebec ,G6L,Female,45 to 49,English,1
New Brunswick ,E8M,Female,40 to 44,English,1
Quebec ,G0E,Female,80 to 84,English,1
Quebec ,G6A,Female,60 to 64,English,1
Quebec ,G7Z,Female,40 to 44,English,1
Quebec ,J3Z,Female,85 plus,English,1
Quebec ,G3H,Female,75 to 79,English,1
Quebec ,G4W,Female,70 to 74,English,1
Quebec ,G7T,Female,25 to 29,English,1
Quebec ,J9V,Female,25 to 29,English,1
Quebec ,G0Z,Female,75 to 79,English,1
Quebec ,G4V,Female,40 to 44,English,1
Ontario,P0Y,Female,30 to 34,English,1
Quebec ,G4W,Female,35 to 39,English,1
Quebec ,G5Z,Female,65 to 69,English,1
Alberta,T6Y,Female,80 to 84,English,1
Quebec ,G2M,Female,35 to 39,English,1
Quebec ,G8V,Female,50 to 54,English,1
Quebec ,G5A,Female,25 to 29,English,1
Quebec ,G6L,Female,85 plus,English,1
Quebec ,G5A,Female,50 to 54,English,1
Quebec ,G8H,Female,70 to 74,English,1
Quebec ,G8V,Female,35 to 39,English,1
Quebec ,G3E,Female,75 to 79,English,1
Quebec ,G3Z,Female,80 to 84,English,1
Quebec ,G5B,Female,85 plus,English,1
Quebec ,G6H,Female,25 to 29,English,1
Quebec ,H4Y,Female,30 to 34,English,1
Quebec ,G5V,Female,35 to 39,English,1
Quebec ,G7Z,Female,55 to 59,English,1
Quebec ,G8B,Female,80 to 84,English,1
Quebec ,G9R,Female,25 to 29,English,1
Quebec ,H4Z,Female,25 to 29,English,1
Quebec ,J9Z,Female,25 to 29,English,1
Quebec ,G9C,Female,40 to 44,English,1
Quebec ,G0K,Female,75 to 79,English,1
Quebec ,G4V,Female,55 to 59,English,1
Quebec ,J9Z,Female,70 to 74,English,1
Ontario,L5T,Female,55 to 59,English,1
Quebec ,G5H,Female,25 to 29,English,1
Quebec ,G9C,Female,45 to 49,English,1
Quebec ,J9Y,Female,80 to 84,English,1
Quebec ,G5Z,Female,55 to 59,English,1
Quebec ,G6E,Female,45 to 49,English,1
Quebec ,G7Z,Female,45 to 49,English,1
